129.97296900709432 0.0 69.230593985214597 345.07240178392124 400.72641174246218 574.98853022714377 366.85300423192444 477.80810162355596 549.20024343066962 316.34323151418715 577.85061574640599 103.12961725447926 91.521859048210558 128.2242345505162 254.1053191670737 8.0819698026464941 29.273364530457204 0.0 0.0 0.0 54.0 19.0
112.71184890184102 0.0 90.975649180622895 274.06800094698087 390.6998169128334 539.66526310127642 276.90592714692707 391.7509259103004 533.1667694525172 256.77784506236895 391.27119660008202 49.20881900830485 54.544101185554496 150.55468880008982 146.30295015355586 1.1450526315789473 20.293891101778396 0.0 0.0 0.0 59.0 21.0
100.12018398045032 0.0 97.427145890762006 212.39836364353511 385.07780931551235 439.35251671651639 183.73650448103837 315.88007592980671 392.9387427299842 210.98462761330026 285.66017872358879 34.200678885938693 39.099242062298998 156.27610222878877 51.309773709656028 0.0 0.0 0.0 0.0 0.0 54.0 25.0
82.181922855578591 0.0 93.10453685324606 188.65212579477691 251.54537334914863 384.83866299808437 134.85473931018589 250.45173475979615 277.38385732465952 102.1216618972424 141.80547849438125 39.59104774991021 36.402443985969555 205.77717810828094 0.0 0.0 0.0 0.0 0.0 0.0 61.0 26.0
108.09120777226055 0.0 88.450080610568932 177.74579959804177 316.52811752325078 284.78096038901276 171.51033092828069 168.68649271814928 253.11213322225572 93.476665419383878 95.454586414458305 82.76631880175205 54.57863862810558 71.362570323616055 0.0 0.0 0.0 0.0 0.0 0.0 48.0 24.0
69.60734845862234 0.0 88.926339809945929 233.42032170234381 227.19256218357489 190.9598093066802 204.30906674653474 189.17870218906694 210.99379705878715 117.49883342676844 113.30537496076104 99.303730956659336 80.943398647238183 32.660207772925489 0.0 0.0 0.0 0.0 0.0 0.0 49.0 26.0
56.564324106869208 2.2814597315436242 136.59633733594518 263.29888963080799 187.26938808670502 183.41182207066078 238.96983073485154 228.09551171119318 240.1140692715762 200.93037412663645 106.30273500119398 108.75555323478773 52.16860896584901 28.846352331580285 0.0 0.0 0.0 0.0 0.0 0.0 55.0 28.0
94.956861456564326 0.0 95.523143367041371 219.85823265534208 259.9597131342544 209.15868758624117 259.77712992157416 242.4754040520036 331.98881211570387 191.58208685915801 200.80936910261354 138.77951521263401 61.447749874340083 30.090145124789139 0.0 0.0 0.0 0.0 0.0 0.0 68.0 23.0
107.41007136064555 4.5629194630872485 98.238652821578725 214.62045696138824 312.68165423897028 158.85250515152649 264.19580272792865 269.99285851764341 313.23461393177303 144.39230262529827 139.17679091550326 177.128574785257 80.957747306787198 39.08712226643685 0.0 0.0 0.0 0.0 0.0 0.0 66.0 19.0
117.62912681787908 0.0 133.54966219538235 220.28770338612321 203.85488287932668 128.98851284674751 295.88663970319294 255.6330045364094 343.31694592243366 181.66935830325278 95.145234500245266 158.68937976029488 49.762991536758342 21.259406546865925 0.0 0.0 0.0 0.0 0.0 0.0 54.0 24.0
97.375843312131963 0.0 125.00949137058714 248.72081807064356 144.5789708845314 99.977521225086406 309.49324519681335 262.17036971253282 314.49031061583111 216.50635902274138 78.020933334049033 110.23221757546629 82.574788848996562 19.989478349510261 0.0 0.0 0.0 0.0 0.0 0.0 50.0 26.0
38.621686372052253 23.067560087635997 138.10035269017678 358.36420853999624 198.53318220655316 98.217560246841259 264.43069297098646 327.91992570942068 321.67882550096385 215.28783592583022 150.39694762903807 115.26904312630228 65.637942779096747 12.530842523669715 0.0 0.0 0.0 0.0 0.0 0.0 42.0 25.0
40.742866284817339 18.402894564479908 175.48660003563063 322.66558635577411 216.48387354473115 96.41503578456954 243.89183307072571 272.74451475403959 295.80527364243147 292.21364433781213 130.73825372992809 146.08644042225299 70.875009207774369 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 24.0
32.95057241675913 18.327008057417906 133.71065210095077 302.24640583316449 212.13173164794512 98.213700745811423 196.72943895198344 271.47025967830109 255.03110285251498 229.36231404551364 88.060458402958403 143.79786348030962 52.468239197851013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 50.0 22.0
41.332615542495851 36.857232481619413 150.06909554742083 346.15738115587965 239.35051369944421 102.26559165961245 119.84825921264066 334.3397368479076 207.93784396220698 188.71297080427917 120.8564146804449 31.324225018818069 78.617834332164833 0.0 0.0 0.0 0.0 0.0 0.0 0.0 44.0 23.0
20.552052630627525 85.509842698165187 76.592061013209744 299.37883211488622 272.00873993495094 93.50587525085291 78.64793332856911 368.75564392776528 176.8005086409579 224.81770964019154 119.73331533627113 78.649499798426035 21.070990643456849 0.0 0.0 0.0 0.0 0.0 0.0 0.0 53.0 20.0
35.981905097642908 108.530203912041 191.18521995943451 272.5485151107714 241.30033078971172 114.79624837588489 82.345798193777171 285.44286494436733 150.82948545675595 192.74759110586029 141.72819941420778 115.3722130424317 39.352378527523157 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0 20.0
56.09718043679753 80.509097648718637 173.4984823726312 290.84111217011815 177.4428805396436 94.543561070981724 107.97332410088282 316.448255492942 152.783609526833 252.97897139936484 170.30004452561155 125.25842510957094 63.027780077810235 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 21.0
